contract_id,contract_number,start_date,end_date,amount,fiscal_year,purpose,program_id,provider_id,agency_name
1905,CT181620200000151,07/01/2019,06/30/2022,5509560,FY2020,Advocacy Services Program,316,410,DOHMH
1906,CT181620200000197,07/01/2019,06/30/2022,1130394,FY2020,SUPPORTED SRO  POPULATION 1,311,730,DOHMH
1907,CT181620200000002,07/01/2019,06/30/2022,1557741,FY2020,Supported Housing,311,720,DOHMH
1908,CT181620200000012,07/01/2019,06/30/2022,407476,FY2020,"Personal, supportive, therapeutic relation caregiver-client",298,105,DOHMH
1909,CT112520191424235,07/01/2017,06/30/2021,1203739,FY2020,PROVIDE NORC SERVICES TO OLDER ADULTS,462,757,DFTA
1911,CT106920191402012,07/01/2018,06/30/2024,591798,FY2020,Provide Supportive Housing of Single Room Occupancy,203,278,DSS
1912,CT181620191424091,01/01/2019,12/31/2021,768909,FY2020,Evaluate and treat youths with serious mental illness,315,13,DOHMH
1915,CT106920191423511,04/01/2017,03/31/2020,1,FY2020,Provision of Home Care Services for HCSP clients,132,761,DSS
1916,CT106920191422475,02/01/2019,01/31/2022,52700000.16,FY2020,Provision of Wellness and Employment (WeCARE) Program-BK,127,762,DSS
1917,CT181620191423369,01/01/2019,12/31/2023,4892729,FY2020,NY 15/15 Congregate Supportive Housing,311,40,DOHMH
1919,CT106920191423495,04/01/2017,03/31/2020,3599050,FY2020,Home Care Services for HRA Home Care Service Program Clients,132,761,DSS
1920,CT106920191422938,04/01/2017,03/31/2020,3599050,FY2020,Home Care Services for HRA Home Care Service Program Clients,132,763,DSS
1922,CT106920191423287,07/01/2018,06/30/2021,4324640.18,FY2020,DV Emergency Shelter - Assignment from CEVF,202,221,DSS
1924,CT126020190000575,07/01/2018,06/30/2021,638520,FY2021,SONYC afterschool services at Manhattan (Borowide),279,765,DYCD
1925,CT106920191422418,10/01/2018,12/31/2021,2565000,FY2020,Job Placement and Employment Services,124,409,DSS
1926,CT106920191423402,07/01/2018,06/30/2021,7171315.83,FY2020,Women's Second  Start  DV Emerg Shelter Assignment from CEVF,202,221,DSS
1927,CT106920191414971,10/01/2018,06/30/2021,11526379.2,FY2020,Provision of Homelessness Prevention Law Project ( HPLP),122,766,DSS
1929,CT106920191401953,07/01/2018,06/30/2024,1019882,FY2020,To provide supportive housing SRO for Homeless Single Adults,203,646,DSS
1930,CT106920191420058,10/01/2018,06/30/2021,10035095.44,FY2020,HPLP - Court-Based Homelessness Prevention Project,122,30,DSS
1931,CT106920191413838,10/01/2018,06/30/2021,11391615.05,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL - Brookly,122,30,DSS
1932,CT126020191421336,01/01/2019,06/30/2020,113270,FY2020,To provide Housing Services in Bronx CD9,276,134,DYCD
1933,CT126020191418649,07/01/2018,06/30/2020,237964,FY2020,To provide educational support for HS Youth in Brooklyn 3,278,31,DYCD
1934,CT106920191414479,10/01/2018,06/30/2021,18697714.43,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL -- BRONX,122,446,DSS
1935,CT106920191413716,10/01/2018,06/30/2021,11508429.67,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL - Brookly,122,446,DSS
1936,CT106920191413699,10/01/2018,06/30/2021,19168722.73,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL - BRONX,122,768,DSS
1938,CT106920191415156,10/01/2018,06/30/2021,16959721.18,FY2020,Homelessness Prevention Law Project (HPLP) Renewal -Bronx,122,30,DSS
1939,CT126020191421890,07/01/2018,06/30/2020,47181,FY2020,"To provide Educational Support services in Queens CD 1,2",266,331,DYCD
1940,CT126020191407324,07/01/2018,06/30/2020,164352,FY2020,To provide Educational Support in Bronx CD 3 and 6,278,419,DYCD
1941,CT126020191415110,07/01/2018,06/30/2020,116936,FY2020,"NDA to provide Opportunity Youth Svcs in Brooklyn CDs 6,7",266,237,DYCD
1942,CT106920191421691,10/01/2018,06/30/2020,265881,FY2020,Services to Prevent Family Homelessness and Eviction,122,769,DSS
1943,CT126020191419924,07/01/2018,06/30/2020,123694,FY2020,To provide housing services in Brooklyn CD 16,276,152,DYCD
1944,CT106920191402706,07/01/2018,06/30/2024,753677,FY2020,To provide supportive housing SRO for Homeless Single Adults,203,770,DSS
1945,CT181620191419580,01/01/2019,12/31/2023,10498226,FY2020,NY 15/15 Scattered-Site Supportive Housing,308,110,DOHMH
1946,CT106920191419303,02/01/2019,01/31/2022,45900000,FY2020,Provision of WeCARE Program-Region III: Manhattan & SI,127,762,DSS
1947,CT106920191417552,02/01/2019,01/31/2022,47599998.88,FY2020,"Disability, employment, services-mental/medical conditions",129,753,DSS
1948,CT106920191417266,02/01/2019,01/31/2022,23800000.14,FY2020,Provision of WeCARE Program : Region IV-Queens,127,771,DSS
1949,CT106920191418348,03/01/2019,02/29/2020,3141176.7,FY2020,Renewal of Emergency Shelter Contract,203,570,DSS
1950,CT126020191421346,01/01/2019,06/30/2020,101235,FY2020,To provide Housing Services in Brooklyn CD8,276,499,DYCD
1951,CT126020191419697,07/01/2018,06/30/2021,993000,FY2020,SONYC after school  services in Brooklyn  CD B00,279,772,DYCD
1952,CT181620191421063,03/01/2019,02/29/2024,2230756,FY2020,NY 15/15 Congregate Supportive Housing Services,311,706,DOHMH
1953,CT106920191420013,10/01/2018,06/30/2020,761927.25,FY2020,Provision of Svcs. to Prevent Family Homelessness & Eviction,122,768,DSS
1954,CT106920191421064,04/01/2017,03/31/2020,3599050,FY2020,home care services for HRA Home Care Service Program client,132,28,DSS
1955,CT106920191418003,10/01/2018,06/30/2021,2255943.12,FY2020,Homelessness Prevention Law Project,122,773,DSS
1957,CT106920191420448,04/01/2017,03/31/2020,3599050,FY2020,Competition 1- Provision of Home Care Services for HRA Home,132,774,DSS
1958,CT181620191420343,10/01/2018,09/30/2023,5745623,FY2020,Scattered-Site Supportive Housing (Group 2),308,709,DOHMH
1960,CT126020191417912,07/01/2018,06/30/2020,117792,FY2020,To provide Educational Support in Staten Island CD1,278,386,DYCD
1961,CT106920191419398,10/01/2018,06/30/2020,1655998.75,FY2020,Family Homelessness & Eviction Prevention Supplement srvcs.,122,40,DSS
1962,CT126020191415349,07/01/2018,06/30/2020,170864,FY2020,NDA to provide Housing Services in Brooklyn CD 3,276,618,DYCD
1963,CT126020191420031,07/01/2018,06/30/2021,819000,FY2021,COMPASS middle school services at Public School 29,279,595,DYCD
1964,CT106920191419309,10/01/2018,06/30/2020,1657250,FY2020,Family Homelessness & Eviction Prevention Supplement Srvcs.,122,31,DSS
1966,CT126020191410037,07/01/2018,06/30/2021,883260,FY2021,COMPASS middle school services at PS 238 Anne Sullivan,279,278,DYCD
1968,CT106920191419366,10/01/2018,06/30/2020,1174773.25,FY2020,Family Homelessness & Eviction Prevention Supplement srvcs.,122,507,DSS
1969,CT106920191406587,07/01/2018,06/30/2021,42429894.86,FY2020,Renewal of Anti-Harassment Tenant Protection Legal Service,122,30,DSS
1970,CT106920191405477,07/01/2018,06/30/2021,29316205.02,FY2020,Anti-Harassment Tenant Protection Legal Services,122,207,DSS
1972,CT126020191417176,07/01/2018,06/30/2020,133386,FY2020,To provide educational support in Bronx CD7,278,777,DYCD
1973,CT126020191416581,07/01/2018,06/30/2020,220745,FY2020,To provide Healthy Families Services in Queens CD7,283,413,DYCD
1974,CT126020191416532,07/01/2018,06/30/2020,50400,FY2020,"To provide Opportunity Youth services in Brooklyn CD 8,9,17",266,358,DYCD
1975,CT126020191417806,07/01/2018,06/30/2020,143364,FY2020,"NDA to provide Healthy Families Svcs in Bronx CDs 9, 10, 11",283,506,DYCD
1978,CT126020191416087,07/01/2018,06/30/2020,155666,FY2020,To provide Senior Services in Brooklyn CD 3,274,462,DYCD
1979,CT106920191417435,03/01/2019,02/29/2020,2956401.6,FY2020,OPERATION OF EMERGENCY SHELTER FOR VICTIMS OF DOMESTIC VIOLE,202,395,DSS
1981,CT126020190001808,07/01/2018,06/30/2020,63826,FY2020,To provide Opportunity Youth Services in Bronx CD8.,266,355,DYCD
1982,CT126020191414943,07/01/2018,06/30/2020,158135,FY2020,"NDA to provide Senior Services in Brooklyn CDs 13,15",274,213,DYCD
1983,CT126020191410044,07/01/2018,06/30/2021,884538,FY2021,COMPASS middle school services at PS 8 Robert Fulton,279,278,DYCD
1984,CT126020191409871,07/01/2018,06/30/2021,839226,FY2021,COMPASS  after-school Programming at Elijah G. Stroud,271,278,DYCD
1985,CT126020191416533,07/01/2018,06/30/2020,57600,FY2020,To provide Opportunity Youth Services in Brooklyn CD 17,266,358,DYCD
1986,CT106920191419234,10/01/2018,06/30/2020,513255.75,FY2020,Services to Prevent Family Homelessness and Eviction,122,466,DSS
1987,CT126020190002001,07/01/2018,06/30/2020,174910,FY2020,To provide Senior Services in Brooklyn CD's 13 & 15.,274,357,DYCD
1988,CT126020191415812,07/01/2018,06/30/2020,164884,FY2020,Immigrant Services ESOL/Civics (Staten Island),287,409,DYCD
1990,CT106920191418588,04/01/2017,03/31/2020,3599050,FY2020,Home Care Services for Medicaid Eligible Individuals,132,779,DSS
1993,CT126020191415736,07/01/2018,06/30/2020,71937,FY2020,"To provide Opportunity Youth services in the Bronx CD's 3,6",266,780,DYCD
1995,CT126020191410045,07/01/2018,06/30/2021,702357,FY2021,SONYC afterschool services at The Boerum Hill School,279,278,DYCD
1996,CT126020191412873,07/01/2018,06/30/2021,742140,FY2021,SONYC afterschool services at- IS 158,279,278,DYCD
1997,CT181620191418243,12/01/2018,06/30/2021,2677500,FY2020,NY/NY III Congregate Supportive Housing - Open-ended RFP,311,171,DOHMH
2000,CT106920191404563,07/01/2018,06/30/2024,4978823,FY2020,"Broadway Housing Communities, 6 sites",203,399,DSS
2002,CT106920191418138,10/01/2018,06/30/2021,1927524.07,FY2020,Homelessness Prevention Law Project (HPLP) - Staten Island,122,30,DSS
2003,CT106920191414972,10/01/2018,06/30/2021,6920956.07,FY2020,HOMELESSNESS PREVENTION LAW PROJ (HPLP) LEGAL SVCS-MANHATTAN,122,30,DSS
2004,CT106920191418349,04/01/2017,03/31/2020,3599050,FY2020,Provision of Home Care Services for HCSP Clients,132,779,DSS
2005,CT126020191415813,07/01/2018,06/30/2020,543663,FY2020,To provide Senior Services in Brooklyn CD13 & 15,274,409,DYCD
2008,CT181620191417720,02/01/2019,01/31/2024,875000,FY2020,NY 15/15 Congregate Supportive Housing,311,463,DOHMH
2009,CT106920191417616,10/01/2018,06/30/2021,7577660.34,FY2020,Homelessness Prevention Law Project (HPLP) Renewal- Queens,122,30,DSS
2012,CT181620191417779,01/01/2019,12/31/2023,3907569,FY2020,NY 15/15 Scattered-Site Supportive Housing,308,785,DOHMH
2017,CT106920191417571,07/01/2018,06/30/2024,1141783,FY2020,Provide Supp.Housing for Homeless Single Adults-Claremont,203,786,DSS
2018,CT181620191417791,07/01/2017,06/30/2026,3518244,FY2020,Supportive Housing for Homeless/ Substance Use Disorder,308,125,DOHMH
2019,CT106920191417436,03/01/2019,02/29/2020,1699930.92,FY2020,emergency residential facilities for victims of domestic,202,417,DSS
2020,CT126020191403004,07/01/2018,06/30/2020,720000,FY2020,SONYC afterschool services at IS 286 Renaissance MIL/LDRSHP,279,543,DYCD
2022,CT106920191413771,10/01/2018,06/30/2021,3896611.75,FY2020,Homelessness Prevention Law Project anti-eviction services,122,207,DSS
2023,CT126020191407325,07/01/2018,06/30/2020,74959,FY2020,To provide Opportunity youth in Bronx CD 3 and 6,266,419,DYCD
2026,CT126020191417911,07/01/2018,06/30/2020,188380,FY2020,To provide Educational Support for High School at Risk,278,419,DYCD
2028,CT106920191417012,07/01/2018,06/30/2023,2583720,FY2020,Provision of Supportive Housing for SRO for Homeless Singles,203,395,DSS
2029,CT126020191414058,07/01/2018,06/30/2020,319727,FY2020,COMPASS middle school services at MS 266 Park Place Comm.,279,788,DYCD
2030,CT106920191416969,07/01/2018,06/30/2023,1195151,FY2020,Provision of Supportive Housing for SRO for Homeless Singles,203,395,DSS
2032,CT106920191416954,07/01/2018,06/30/2023,2456237,FY2020,Veterans Residence SRO,203,395,DSS
2033,CT106920191416937,07/01/2018,06/30/2024,894678,FY2020,SRO Housing- St Mary's/Prospect Place,203,789,DSS
2034,CT106920191416938,07/01/2018,06/30/2024,748800,FY2020,SRO Housing-Henry Street Settlement; SRO,203,790,DSS
2035,CT106920191416231,07/01/2018,06/30/2024,3618720,FY2020,To provide supportive housing SRO For Homeless Single Adults,203,698,DSS
2036,CT106920191417194,04/01/2018,03/31/2021,2818479.84,FY2020,Renewal - Non-Residential Services Domestic Violence Victims,135,207,DSS
2037,CT126020191415412,07/01/2018,06/30/2020,144000,FY2020,To provide Housing Services in Bronx CD's 3 and 6,276,780,DYCD
2038,CT106920191403557,07/01/2018,06/30/2024,656214,FY2020,To provide supportive housing of Single Room Occupancy (SRO),203,98,DSS
2039,CT181620191417536,12/01/2018,06/30/2021,908958,FY2020,Access permanent & supportive housing for families,311,730,DOHMH
2040,CT106920191417196,12/21/2018,12/21/2020,35325102,FY2020,Provision of On-Call Emergency Mass Feeding Services.,134,630,DSS
2043,CT106920191414017,11/01/2018,10/31/2023,19743173.13,FY2020,Prov. of Transitional (TIER II)Housing and Supportive Svcs.,203,221,DSS
2044,CT126020191415933,07/01/2018,06/30/2020,79200,FY2020,To provide supported work experience services,266,652,DYCD
2045,CT106920191416114,07/01/2018,06/30/2024,135972,FY2020,SRO housing-  Hughes Gardens,203,713,DSS
2047,CT106920191416368,04/01/2017,03/31/2020,3599050,FY2020,Provision of Home Care Services for HCSP Clients,132,792,DSS
2048,CT126020191408266,07/01/2018,06/30/2020,183835,FY2020,To provide healthy families in Brooklyn CD 14 and 17,283,31,DYCD
2049,CT126020191412962,07/01/2018,06/30/2020,587138,FY2020,SONYC After School services at John W. Lavelle Prep Charter,279,793,DYCD
2050,CT181620191416126,07/01/2018,06/30/2023,2236007,FY2020,NY 15/15 Scattered-Site Supportive Housing,308,487,DOHMH
2053,CT126020191414117,07/01/2018,06/30/2020,168970,FY2020,To provide educational support services in Bronx CD 1 and 2,278,794,DYCD
2054,CT126020191415227,07/01/2018,06/30/2020,148931,FY2020,"To provide Educational Support Services in Brooklyn CD 14,17",278,533,DYCD
2055,CT126020191408942,07/01/2018,06/30/2020,121432,FY2020,To provide Housing Services in Bronx CD 12.,276,795,DYCD
2056,CT126020190001813,07/01/2018,06/30/2020,199668,FY2020,To provide Educational Support Services in Brooklyn CD10.,278,80,DYCD
2057,CT126020191415066,07/01/2018,06/30/2020,117778,FY2020,To provide Educational Support for HS Youth in Brooklyn CD1,278,68,DYCD
2058,CT126020191415226,07/01/2018,06/30/2020,247836,FY2020,"To provide Educational Support Services in Brooklyn CD 5,16",278,533,DYCD
2059,CT126020191415018,07/01/2018,06/30/2020,405809,FY2020,To provide Educational Support Services in Bronx CD 11,278,533,DYCD
2060,CT126020191405343,07/01/2018,06/30/2020,101510,FY2020,To provide Supported Work Exp. services in Manhattan CD12.,266,134,DYCD
2061,CT126020191411110,07/01/2018,06/30/2020,1316907,FY2020,Beacon community activities at Bronx Alliance Middle School,263,650,DYCD
2063,CT126020191415067,07/01/2018,06/30/2020,133321,FY2020,To provide Healthy Families Services in Brooklyn CD1,283,68,DYCD
2064,CT126020191414823,07/01/2018,06/30/2020,235265,FY2020,"To fund Educational Support for Youth Brooklyn CD7,10,12,14",278,179,DYCD
2065,CT181620191413175,10/01/2018,06/30/2021,3846558,FY2020,Congregate Supportive Housing,311,40,DOHMH
2067,CT126020191415196,07/01/2018,06/30/2020,48000,FY2020,To provide Opportunity Youth in Staten Island CD1,266,797,DYCD
2068,CT126020191414656,07/01/2018,06/30/2020,226054,FY2020,"To provide Senior services in Queens CD 3,4,7",274,465,DYCD
2069,CT106920191414611,10/01/2018,06/30/2021,7345709.73,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL -- QUEENS,122,446,DSS
2071,CT106920191414482,10/01/2018,06/30/2021,1884005.43,FY2020,Homelessness Prevention Law Project (HPLP) - Staten Island,122,446,DSS
2073,CT181620191414418,10/01/2018,06/30/2021,1171090,FY2020,Adolescent Skill Centers,326,728,DOHMH
2074,CT106920191414537,10/01/2018,06/30/2021,6761530.02,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL -- MANHAT,122,446,DSS
2075,CT126020191409932,07/01/2018,06/30/2021,1273429,FY2021,COMPASS middle school services at P.S. 129 John H Finley,279,799,DYCD
2077,CT126020191413742,07/01/2018,06/30/2020,1214907,FY2020,Beacon community activities at PS185.,263,319,DYCD
2078,CT126020191414326,07/01/2018,06/30/2021,558000,FY2021,SONYC Afterschool services for students at Be'er Hagolah,279,801,DYCD
2079,CT106920191401831,07/01/2018,06/30/2024,2733174,FY2020,To provide supportive housing for Single Room Occupancy's,203,315,DSS
2080,CT126020191415068,07/01/2018,06/30/2020,152235,FY2020,To Provide Educational Support Services in Queen CD2,278,68,DYCD
2081,CT106920191413836,10/01/2018,06/30/2021,4115123.79,FY2020,Provision of Homelessness Prevention Law Project,122,441,DSS
2083,CT106920191413877,10/01/2018,06/30/2021,1882402.44,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL - Staten,122,766,DSS
2084,CT126020191415095,07/01/2018,06/30/2022,1495516,FY2020,Runaway Homeless Youth Services at Daytime Drop-in Center,282,157,DYCD
2086,CT126020191413999,07/01/2018,06/30/2021,1444173,FY2021,COMPASS after school Programming at P.S. 140,271,780,DYCD
2087,CT106920191413866,10/01/2018,06/30/2021,4776019.03,FY2020,"HOMELESSNESS PREVENTION LAW PROJECT (HPLP) RENEWAL, HOUSING",122,72,DSS
2089,CT126020191402853,07/01/2018,06/30/2020,223606,FY2020,SONYC after school services for students at Navy Clubhouse,279,722,DYCD
2090,CT126020190003706,07/01/2018,06/30/2020,227056,FY2020,SONYC after school services for students at a Thomas S.,279,722,DYCD
2091,CT126020190003931,07/01/2018,06/30/2020,216000,FY2020,SONYC after school services for students at Columbus,279,722,DYCD
2092,CT126020191413548,07/01/2018,06/30/2020,259692,FY2020,To provide Educational Support in Brooklyn CD 6&7.,278,99,DYCD
2093,CT126020190000244,07/01/2020,06/30/2021,394883,FY2021,COMPASS after school  programming at  Navy Yard Clubhouse,271,722,DYCD
2094,CT106920191413697,10/01/2018,06/30/2021,4097643.78,FY2020,Homelessness Prevention Law Project (HPLP) Renewal Queens,122,21,DSS
2095,CT126020190001996,07/01/2018,06/30/2020,176375,FY2020,To provide Senior Services in Brooklyn CD11.,274,357,DYCD
2096,CT106920191413641,10/01/2018,06/30/2021,7316342.99,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) Renewal Manhattan,122,21,DSS
2097,CT126020191414105,07/01/2018,06/30/2020,1801128,FY2020,COMPASS  after-school Programming  at PS 250 George Lindsay,271,461,DYCD
2098,CT106920191413894,10/01/2018,06/30/2021,3347593.81,FY2020,Provision of Homelessness Prevention Law Project (HPLP),122,21,DSS
2099,CT126020191412091,07/01/2018,06/30/2021,533529,FY2020,COMPASS middle school services at PS 126 Jacob August RIIS,279,803,DYCD
2100,CT126020191403707,07/01/2018,06/30/2020,241746,FY2020,To provide educational Support Services in Manhattan CD12,278,335,DYCD
2101,CT106920191413876,10/01/2018,06/30/2021,4047591.8,FY2020,HOMELESSNESS PREVENTION LAW PROJECT (HPLP) LEGAL SVCS-BKLYN,122,197,DSS
2102,CT106920191413568,10/01/2018,06/30/2021,6475386.8,FY2020,"HOMELESSNESS PREV. LAW PROJECT (HPLP) RENEW.,HOUSING MANHATN",122,528,DSS
2105,CT106920191401621,07/01/2018,06/30/2024,821875,FY2020,To provide supportive housing of Single Room Occupancy,203,770,DSS
