site_id,provider_id,program_id,contract_id,agency_name,bbl,bin,community_board,council_district,latitude,longitude,nta,census_tract,catchment_type,catchment_zone,catchment_intersection_1,catchment_intersection_2,fixed_address,address_1,address_2,borough,city,state,postcode,site_name,site_budget,notes,accepts_dropins,language_taxonomy,service_taxonomy,population_taxonomy,service_setting_taxonomy,bp_category,bp_population,capacity,capacity_units,serves_food,catchment_description,state_senate_district,state_assembly_district
1991,673,264,7090,DYCD,4155370147,4297967,414,31,40.605092,-73.752056,QN15,103202,community district,"[""qn14""]",,,true,16-00 CENTRAL AVENUE,,queens,far rockaway,NY,11691,Far rockaway Drop in center,,Far rockaway Drop in center,false,,,,,,,,seats,false,Queens CD 014,10,31
1992,673,282,1561,DYCD,4155370147,4297967,414,31,40.605092,-73.752056,QN15,103202,community district,"[""qn14""]",,,true,16-00 CENTRAL AVENUE,,queens,far rockaway,NY,11691,Far Rockaway Youth Center,,Far Rockaway Youth Center,false,,,,,,,190,seats,false,Queens CD 014,10,31
1993,418,281,1222,DYCD,3000710001,3325909,302,35,40.701246,-73.98064,BK38,23,community district,"[""bk02""]",,,true,228 York Street,,brooklyn,brooklyn,NY,11201,Farragut - BBCS,,Farragut - BBCS,false,,,,"[""community center""]",,,213,seats,false,Brooklyn CD 002,25,57
1994,2983,264,10201,DYCD,5042570001,5107624,503,50,40.5684,-74.125714,SI25,13201,community district,"[""si03""]",,,true,2900 Amboy Road,,staten is,staten island,NY,10306,Farrell High School2,,Farrell High School2,false,,,,,,,,seats,false,Richmond CD 003,24,62
1995,59,264,65,DYCD,1000780004,1079063,101,1,40.709394,-74.006612,MN25,1502,community district,"[""mn01""]",,,true,123 William Street,,manhattan,new york,NY,10038,Faux site,,,false,,,,,,,,seats,false,Manhattan CD 001,26,65
1996,256,264,325,DYCD,3063690001,3166588,311,47,40.605142,-74.004851,BK28,278,community district,"[""bk11""]",,,true,8711 18th Ave,"Brooklyn, New York",brooklyn,brooklyn,NY,11214,Federation of Italian American Organizations of Brooklyn Ltd,,Federation of Italian American Organizations of Brooklyn Ltd,false,,,,,,,,seats,false,Brooklyn CD 011,22,47
1997,2835,264,9435,DYCD,3046970039,3102843,317,45,40.650065,-73.93106,BK91,860,community district,"[""bk17""]",,,true,4901 Snyder Avenue,brookyln,brooklyn,brooklyn,NY,11203,Feeding Program,,Feeding Program,false,,"[""food services""]",,,,,,seats,false,Brooklyn CD 017,21,58
1998,468,264,6615,DYCD,3004200045,3336109,306,33,40.678921,-73.982788,BK37,119,community district,"[""bk06""]",,,true,621 DeGraw Street,,brooklyn,brooklyn,NY,11217,"Fifth Avenue Committee, Inc.",,"Fifth Avenue Committee, Inc.",false,,,,,,,,seats,false,Brooklyn CD 006,25,52
1999,2711,264,8326,DYCD,1019520009,1059308,109,9,40.810951,-73.953005,MN09,20901,community district,"[""mn09""]",,,true,361 W 125th Street,,manhattan,new york,NY,10027,"Figure Skating in Harlem , Inc.",,"Figure Skating in Harlem , Inc.",false,,,,,,,,seats,false,Manhattan CD 009,30,70
2000,2761,264,9046,DYCD,3002430019,3001989,302,33,40.69466,-73.993787,BK09,502,community district,"[""bk02""]",,,true,137 Montague Street,,brooklyn,brooklyn,NY,11201,"Filomeno Family Awards Foundation, Inc.",,"Filomeno Family Awards Foundation, Inc.",false,,,,,,,,seats,false,Brooklyn CD 002,26,52
2001,810,279,2120,DYCD,3034890260,3338513,316,41,40.670015,-73.908574,BK81,906,community district,"[""bk16""]",,,true,1747 Pitkin Avenue,,brooklyn,brooklyn,NY,11212,Final Form Fitness,,Final Form Fitness,false,,,,"[""community center""]",,,50,seats,false,Brooklyn CD 016,20,55
2002,810,279,2120,DYCD,3034890260,3338513,316,41,40.670015,-73.908574,BK81,906,community district,"[""bk16""]",,,true,1747 Pitkin Avenue,,brooklyn,brooklyn,NY,11212,Final Form Fitness,,Final Form Fitness,false,"[""english"",""spanish"",""haitian creole""]",,,"[""community center""]",,,50,seats,false,Brooklyn CD 016,20,55
2003,516,264,802,DYCD,3082560001,3232559,318,46,40.635014,-73.897262,BK50,1008,community district,"[""bk18""]",,,true,1500 East   92 Street,,brooklyn,brooklyn,NY,11236,FITBK,,FITBK,false,,,,,,,,seats,false,Brooklyn CD 018,19,59
2004,16,272,3285,DYCD,3052280008,3120877,314,45,40.63651,-73.951539,BK42,788,community district,"[""bk14""]",,,true,1401 Flatbush Avenue,,brooklyn,brooklyn,NY,11210,Flabush YMCA,,Flabush YMCA,false,"[""english"",""spanish"",""chinese-cantonese"",""chinese-mandarin"",""haitian creole""]","[""unspecified""]",,,,,205,seats,false,Brooklyn CD 014,21,42
2005,2335,264,6651,DYCD,3049670040,3327221,317,45,40.639074,-73.945394,BK91,830,community district,"[""bk17""]",,,true,1395 New York Ave,,brooklyn,brooklyn,NY,11203,Flatbush Gardens Community Club,,Flatbush Gardens Community Club,false,,,,,,,,seats,false,Brooklyn CD 017,21,58
2006,2558,264,7383,DYCD,3050990128,3117119,314,40,40.64906,-73.960828,BK42,51002,community district,"[""bk14""]",,,true,570 Ocean Avenue,#1H,brooklyn,brooklyn,NY,11226,Flatbush Youth Association Inc.,,Flatbush Youth Association Inc.,false,,,,,,,,seats,false,314,21,42
2007,2558,264,7383,DYCD,3050490055,3115866,309,40,40.656046,-73.953742,BK60,802,community district,"[""bk09""]",,,true,601 Parkside Avenue,,brooklyn,brooklyn,NY,11226,Flatbush Youth Association Inc.,,Flatbush Youth Association Inc.,false,,,,,,,,seats,false,Brooklyn CD 009,20,43
2008,2558,264,7383,DYCD,3080180001,3224947,318,46,40.635553,-73.91079,BK50,956,community district,"[""bk18""]",,,true,956 East 82 Street,,brooklyn,brooklyn,NY,11236,Flatbush Youth Association Inc.,,Flatbush Youth Association Inc.,false,,,,,,,,seats,false,Brooklyn CD 018,19,59
2009,568,264,942,DYCD,1021070026,1076739,112,7,40.831227,-73.942143,MN36,239,community district,"[""mn12""]",,,true,475 West  155 Street,,manhattan,new york,NY,10032,Flushing Day care Center inc-Martin Luther King DCC,,Flushing Day care Center inc-Martin Luther King DCC,false,,,,,,,,seats,false,Manhattan CD 012,30,71
2010,465,286,6902,DYCD,4050020001,4113172,407,20,40.765149,-73.827894,QN22,1161,community district,"[""qn07""]",,,true,35-01 UNION STREET,,queens,flushing,NY,11354,Flushing High School,,Flushing High School,false,,,,"[""school""]",,,50,seats,false,Queens CD 007,16,40
2011,6,264,10216,DYCD,4050020001,4113172,407,20,40.765149,-73.827894,QN22,1161,community district,"[""qn07""]",,,true,35-01 UNION STREET,,queens,flushing,NY,11354,Flushing High School - H.S. 460,,Flushing High School - H.S. 460,false,,,,,,,,seats,false,Queens CD 007,16,40
2012,80,280,1731,DYCD,4050510027,4114763,407,20,40.759843,-73.820548,QN51,863,community district,"[""qn07""]",,,true,144-80 Barclay Avenue,,queens,flushing,NY,11355,FLUSHING INTERNATIONAL HIGH SCHOOL (Q263),,FLUSHING INTERNATIONAL HIGH SCHOOL (Q263),false,,,,,,,,seats,false,Queens CD 007,16,40
2013,16,264,266,DYCD,4050100038,4113292,407,20,40.764002,-73.827778,QN22,865,community district,"[""qn07""]",,,true,138-46 Northern Blvd.,,queens,flushing,NY,11354,Flushing YMCA,,Flushing YMCA,false,,,,,,,,seats,false,Queens CD 007,16,40
2014,16,264,10286,DYCD,4050100038,4113292,407,20,40.764002,-73.827778,QN22,865,community district,"[""qn07""]",,,true,138-46 Northern Blvd.,,queens,flushing,NY,11354,Flushing YMCA,,Flushing YMCA,false,,,,,,,,seats,false,Queens CD 007,16,40
2015,16,263,3115,DYCD,4047290001,4107342,407,19,40.78365,-73.807838,QN49,1029,community district,"[""qn07""]",,,true,154-60 17 AVENUE,,queens,whitestone,NY,11357,Flushing YMCA - Beacon 194,,Flushing YMCA - Beacon 194,false,"[""english""]",,,,,,300,seats,false,Queens CD 007,11,26
2016,44,264,446,DYCD,1000200004,1000803,101,1,40.706251,-74.012952,MN25,13,community district,"[""mn01""]",,,true,39 Broadway,#1250,manhattan,new york,NY,10006,Food Bank For New York City,,Food Bank For New York City,false,,"[""food services""]",,,,,,seats,false,Manhattan CD 001,26,65
2017,44,264,7116,DYCD,1000200004,1000803,101,1,40.706251,-74.012952,MN25,13,community district,"[""mn01""]",,,true,39 Broadway,#1250,manhattan,new york,NY,10006,Food Bank For New York City,,Food Bank For New York City,false,,"[""food services""]",,,,,,seats,false,Manhattan CD 001,26,65
2018,44,264,10263,DYCD,1000200004,1000803,101,1,40.706251,-74.012952,MN25,13,community district,"[""mn01""]",,,true,39 Broadway,#1250,manhattan,new york,NY,10006,Food Bank For New York City,,Food Bank For New York City,false,,,,,,,,seats,false,Manhattan CD 001,26,65
2019,1113,264,9759,DYCD,3037980025,3084597,316,42,40.664415,-73.901629,BK81,910,community district,"[""bk16""]",,,true,417 Junius Street,,brooklyn,brooklyn,NY,11212,Food Bazaar,,Food Bazaar,false,,,,,,,,seats,false,Brooklyn CD 016,19,55
2020,735,264,8325,DYCD,2033440005,2018255,207,11,40.881312,-73.878395,BX43,431,community district,"[""bx07""]",,,true,3510 Bainbridge Avenue,,bronx,bronx,NY,10467,Food Pantry,,Food Pantry,false,,,,,,,,seats,false,207,36,81
2021,89,264,111,DYCD,3012720020,3033069,309,35,40.669328,-73.940979,BK61,337,community district,"[""bk09""]",,,true,824 Eastern Parkway,,brooklyn,brooklyn,NY,11213,Food pantry site,,Food pantry site,false,,"[""food services""]",,,,,,seats,false,Brooklyn CD 009,20,43
2022,587,280,1352,DYCD,2030590001,2011810,206,15,40.860043,-73.888267,BX06,387,community district,"[""bx06""]",,,true,500 EAST FORDHAM ROAD,,bronx,bronx,NY,10458,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNOLOGY (X438),,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNOLOGY (X438),false,,,,,,,,seats,false,Bronx CD 006,34,78
2023,295,272,377,DYCD,2032730001,2102025,206,15,40.860733,-73.889535,BX06,397,community district,"[""bx06""]",,,true,441 East Fordham Road,,bronx,bronx,NY,10458,"Fordham University, Rose Hill Campus",,,false,"[""english"",""italian"",""spanish""]",,,,,,54,seats,false,Bronx CD 006,34,78
2024,466,272,3283,DYCD,4021590002,4432110,406,29,40.736378,-73.848706,QN17,747,community district,"[""qn06""]",,,true,110-01 62nd Drive,,queens,forest hills,NY,11375,Forest Hills,,,false,"[""english"",""russian"",""spanish"",""tagalog"",""chinese-cantonese"",""chinese-mandarin""]",,,"[""community center""]",,,151,seats,false,Queens CD 006,16,27
2025,113,264,139,DYCD,4032550033,4077922,406,29,40.719578,-73.843236,QN17,737,community district,"[""qn06""]",,,true,7158 Austin Street,,queens,forest hills,NY,11375,Forest Hills Chamber of Commerce of Queens,,Forest Hills Chamber of Commerce of Queens,false,,,,,,,,seats,false,Queens CD 006,16,28
2026,37,286,1311,DYCD,4021890002,4052143,406,29,40.729402,-73.845637,QN17,747,community district,"[""qn06""]",,,true,67-01 110 STREET,,queens,forest hills,NY,11375,Forest Hills High School,,,false,,,,"[""school""]",,,40,seats,false,Queens CD 006,15,27
2027,2732,264,8839,DYCD,2026390001,2097876,203,16,40.824833,-73.903047,BX35,133,community district,"[""bx03""]",,,true,730 East 165 Street,,bronx,bronx,NY,10456,Forest Houses Farm,,Forest Houses Farm,false,,,,"[""community center""]",,,,seats,false,Bronx CD 003,32,79
2028,932,292,3225,DYCD,4022060006,4441126,406,29,40.729354,-73.842599,QN17,747,community district,"[""qn06""]",,,true,67-35 112th Street,,queens,forest hills,NY,11375,"Forestdale, Inc.",,"Forestdale, Inc.",false,,,,,,,,seats,false,Queens CD 006,15,27
2029,365,279,2501,DYCD,3020450011,3058088,302,35,40.694632,-73.971165,BK68,187,community district,"[""bk02""]",,,true,100 CLERMONT AVENUE,,brooklyn,brooklyn,NY,11205,Fort Greene Preparatory Academy,,Fort Greene Preparatory Academy,false,"[""english""]",,,"[""school""]",,,110,seats,false,Brooklyn CD 002,25,50
2030,195,264,267,DYCD,3049500001,3111409,317,45,40.643427,-73.945697,BK91,830,community district,"[""bk17""]",,,true,3304 CLARENDON ROAD,,brooklyn,brooklyn,NY,11203,FORT GREENE REMSEN SENIOR CENTER,,FORT GREENE REMSEN SENIOR CENTER,false,,,,,,,,seats,false,Brooklyn CD 017,21,58
2031,2739,264,8884,DYCD,3061530001,3345760,310,43,40.606029,-74.023092,BK31,164,community district,"[""bk10""]",,,true,403 General Lee Avenue,,brooklyn,brooklyn,NY,11209,Fort Hamilton Army Base Theater,,Fort Hamilton Army Base Theater,false,,,,,,,,seats,false,Brooklyn CD 010,22,46
2032,2393,264,8392,DYCD,3060130001,3152318,310,43,40.627898,-74.039985,BK31,46,community district,"[""bk10""]",,,true,8301 Shore Road,,brooklyn,brooklyn,NY,11209,Fort Hamilton High School,,Fort Hamilton High School,false,,,,,,,,seats,false,Brooklyn CD 010,22,46
2033,2508,264,7242,DYCD,undefinedundefinedundefined,,312,38,40.636869,-73.999924,BK88,116,community district,"[""bk12""]",,,true,5200 Fort Hamilton Parkway,,brooklyn,brooklyn,NY,11219,Fort Hamilton Hockey Corporation,,Fort Hamilton Hockey Corporation,false,,,,,,,,seats,false,Brooklyn CD 012,17,49
2034,587,281,1287,DYCD,2032610102,2086835,208,14,40.880461,-73.900441,BX28,277,community district,"[""bx08""]",,,true,3350 Bailey Avenue,,bronx,bronx,NY,10463,Fort Independence - MMCC,,Fort Independence - MMCC,false,"[""english"",""spanish""]","[""life skills""]",,"[""community center""]",,,136,seats,false,Bronx CD 008,33,81
2035,2365,264,6783,DYCD,1021800001,1064384,112,10,40.85069,-73.9375,MN35,273,community district,"[""mn12""]",,,true,729 West 181st Street,,manhattan,new york,NY,10033,Fort Washington Collegiate Church,,Fort Washington Collegiate Church,false,,,,,,,,seats,false,Manhattan CD 012,31,71
2036,76,264,95,DYCD,1020880012,1076736,109,7,40.824214,-73.954745,MN04,225,community district,"[""mn09""]",,,true,630 Riverside Drive,,manhattan,new york,NY,10031,Fortune Fresh,,Fortune Fresh,false,,"[""food services""]",,,,,,seats,false,Manhattan CD 009,31,71
2037,2906,264,9839,DYCD,1019100001,1081602,110,9,40.809088,-73.948589,MN11,222,community district,"[""mn10""]",,,true,163 West 125th Street,,manhattan,new york,NY,10027,Foundation for the Advancement and Rehabilitation of the Mar,,Foundation for the Advancement and Rehabilitation of the Mar,false,,,,,,,,seats,false,Manhattan CD 010,30,70
2038,409,272,3396,DYCD,3055060006,3131537,312,44,40.620446,-73.981795,BK88,468,community district,"[""bk12""]",,,true,5800 20 AVENUE,,brooklyn,brooklyn,NY,11204,Frankilin Delano Roosevelt High School,,Frankilin Delano Roosevelt High School,false,"[""english"",""hebrew"",""polish"",""russian"",""spanish"",""haitian creole""]",,,,,,21,seats,false,Brooklyn CD 012,17,48
2039,556,264,7405,DYCD,2028790114,2009096,205,14,40.851729,-73.914198,BX36,24501,community district,"[""bx05""]",,,true,1835 University Ave,,bronx,bronx,NY,10453,Frederic R. and Margaret Coudert Clubhouse,,Frederic R. and Margaret Coudert Clubhouse,false,,,,,,,,seats,false,Bronx CD 005,29,86
2040,324,279,2645,DYCD,1020160100,1060198,110,9,40.824319,-73.93712,MN03,236,community district,"[""mn10""]",,,true,2581 7 Avenue,,manhattan,new york,NY,10039,Frederick Douglass Academy,,Frederick Douglass Academy,false,,,,"[""school""]",,,75,seats,false,Manhattan CD 010,30,71
2041,324,279,2645,DYCD,1020160100,1060198,110,9,40.824319,-73.93712,MN03,236,community district,"[""mn10""]",,,true,2581 7 Avenue,,manhattan,new york,NY,10039,Frederick Douglass Academy,,Frederick Douglass Academy,false,,,,"[""school""]",,,151,seats,false,Manhattan CD 010,30,71
2042,2200,264,6053,DYCD,1020160100,1060198,110,9,40.824319,-73.93712,MN03,236,community district,"[""mn10""]",,,true,2581 7 Avenue,,manhattan,new york,NY,10039,Frederick Douglass Academy,,Frederick Douglass Academy,false,,,,,,,,seats,false,Manhattan CD 010,30,71
2043,40,280,1263,DYCD,2028980001,2094564,203,15,40.843588,-73.903236,BX01,165,community district,"[""bx03""]",,,true,1710 Webster Avenue,,bronx,bronx,NY,10457,Frederick Douglass Academy III,,Frederick Douglass Academy III,false,,,,,,,,seats,false,Bronx CD 003,33,79
2044,675,279,2835,DYCD,2030810026,2012359,206,15,40.848471,-73.888561,BX17,373,community district,"[""bx06""]",,,true,2111 CROTONA AVENUE,,bronx,bronx,NY,10457,Frederick Douglass Academy V. Middle School,,SONYC Round 3,false,"[""english"",""spanish"",""chinese-cantonese"",""chinese-mandarin""]","[""unspecified""]",,"[""school""]",,,75,seats,false,Bronx CD 006,33,78
2045,675,279,2835,DYCD,2030810026,2012359,206,15,40.848471,-73.888561,BX17,373,community district,"[""bx06""]",,,true,2111 CROTONA AVENUE,,bronx,bronx,NY,10457,Frederick Douglass Academy V. Middle School,,SONYC Round 3,false,"[""english"",""spanish""]","[""unspecified""]",,"[""school""]",,,100,seats,false,Bronx CD 006,33,78
2046,324,279,2627,DYCD,3044520025,3098294,305,42,40.64726,-73.881114,BK93,105804,community district,"[""bk05""]",,,true,1400 PENNSYLVANIA AVENUE,,brooklyn,brooklyn,NY,11239,Frederick Douglass Academy VIII Middle School,,Frederick Douglass Academy VIII Middle School,false,,,,"[""school""]",,,100,seats,false,Brooklyn CD 005,19,60
2047,324,279,2627,DYCD,3044520025,3098294,305,42,40.64726,-73.881114,BK93,105804,community district,"[""bk05""]",,,true,1400 PENNSYLVANIA AVENUE,,brooklyn,brooklyn,NY,11239,Frederick Douglass Academy VIII Middle School,,Frederick Douglass Academy VIII Middle School,false,"[""english""]","[""life skills""]",,"[""school""]",,,120,seats,false,Brooklyn CD 005,19,60
2048,503,279,8179,DYCD,1018360001,1081301,107,7,40.797995,-73.963781,MN12,189,community district,"[""mn07""]",,,true,885 Columbus Avenue,,manhattan,new york,NY,10025,Frederick Douglass Center,,Frederick Douglass Center,false,,,,"[""community center""]",,,50,seats,false,Manhattan CD 007,30,69
2049,503,271,2191,DYCD,1018360001,1081301,107,7,40.797995,-73.963781,MN12,189,community district,"[""mn07""]",,,true,885 Columbus Avenue,,manhattan,new york,NY,10025,Frederick Douglass Center,,Frederick Douglass Center,false,,,,"[""community center""]",,,110,seats,false,Manhattan CD 007,30,69
2050,503,279,1669,DYCD,1018360001,1081301,107,7,40.797995,-73.963781,MN12,189,community district,"[""mn07""]",,,true,885 Columbus Avenue,,manhattan,new york,NY,10025,Frederick Douglass Center,,Frederick Douglass Center,false,,,,"[""community center""]",,,30,seats,false,Manhattan CD 007,30,69
2051,1091,264,7203,DYCD,2030810026,2012359,206,15,40.848471,-73.888561,BX17,373,community district,"[""bx06""]",,,true,2111 CROTONA AVENUE,,bronx,bronx,NY,10457,Frederick Doulgas Academy,,Frederick Doulgas Academy,false,,,,,,,,seats,false,Bronx CD 006,33,78
2052,2918,264,9906,DYCD,3001100025,3000204,302,35,40.698271,-73.981175,BK38,23,community district,"[""bk02""]",,,true,240 Nassau Street,,brooklyn,brooklyn,NY,11201,Fresh Pantry,,Fresh Pantry,false,,,,,,,,seats,false,Brooklyn CD 002,25,57
2053,234,279,2294,DYCD,1021280052,1063082,112,10,40.841854,-73.935885,MN36,253,community district,"[""mn12""]",,,true,505 West 171st Street,,manhattan,new york,NY,10032,Fresh Youth Initiatives,,Fresh Youth Initiatives,false,,,,"[""community center""]",,,60,seats,false,Manhattan CD 012,31,72
2054,234,279,2294,DYCD,1021280052,1063082,112,10,40.841854,-73.935885,MN36,253,community district,"[""mn12""]",,,true,505 West 171st Street,,manhattan,new york,NY,10032,Fresh Youth Initiatives,,Fresh Youth Initiatives,false,,,,"[""community center""]",,,75,seats,false,Manhattan CD 012,31,72
2055,234,285,1482,DYCD,1021280052,1063082,112,10,40.841854,-73.935885,MN36,253,community district,"[""mn12""]",,,true,505 West 171st Street,,manhattan,new york,NY,10032,Fresh Youth Initiatives,,Fresh Youth Initiatives,false,,,,"[""community center""]",,,50,seats,false,Manhattan CD 012,31,72
2056,234,264,292,DYCD,1021250001,1062994,112,10,40.841323,-73.938506,MN36,251,community district,"[""mn12""]",,,true,560 WEST 169 STREET,,manhattan,new york,NY,10032,"Fresh Youth Initiatives, Inc",,"Fresh Youth Initiatives, Inc",false,,,,,,,,seats,false,Manhattan CD 012,31,72
2057,152,264,10211,DYCD,undefinedundefinedundefined,,502,50,40.587782,-74.190673,SI05,29102,community district,"[""si02""]",,,true,250 Wild Avenue,,staten is,staten island,NY,10314,Freshkills Park,,Freshkills Park,false,,,,,,,,seats,false,Richmond CD 002,24,63
